sex,height_cm
female,161.0
female,169.2
female,146.6
female,160.4
female,164.0
female,166.4
female,157.3
female,156.9
female,148.1
female,157.9
female,165.2
female,158.8
female,157.8
female,166.1
female,161.0
female,164.0
female,159.8
female,167.5
female,152.6
female,156.7
female,163.7
female,145.5
female,148.7
female,146.0
female,149.4
female,161.4
female,149.0
female,154.1
female,151.3
female,159.8
female,155.6
female,166.3
female,156.0
female,152.2
female,158.4
female,165.1
female,157.5
female,154.2
female,172.2
female,158.0
female,159.2
female,168.1
female,165.5
female,147.9
female,161.0
female,168.4
female,166.7
female,159.5
female,161.0
female,155.2
female,165.0
female,160.9
female,144.9
female,146.1
female,156.2
female,144.8
female,162.2
female,153.5
female,166.6
female,158.2
female,152.9
female,169.1
female,156.3
female,147.2
female,166.9
female,164.6
female,146.6
female,166.3
female,160.8
female,155.9
female,158.1
female,148.6
female,151.6
female,165.2
female,164.9
female,155.9
female,162.2
female,162.2
female,165.3
female,154.9
female,154.2
female,165.9
female,160.4
female,152.7
female,160.5
female,147.4
female,158.0
female,167.7
female,154.5
female,155.8
female,150.5
female,154.5
female,154.7
female,162.5
female,159.8
female,145.6
female,150.2
female,160.0
female,162.5
female,154.0
female,161.8
female,157.8
female,164.5
female,160.4
female,154.6
female,150.3
female,153.9
female,166.7
female,160.4
female,155.0
female,156.7
female,155.0
female,153.2
female,159.2
female,156.0
female,147.8
female,162.3
female,152.9
female,162.9
female,150.7
female,162.9
female,158.3
female,152.7
female,160.1
female,162.8
female,155.4
female,159.3
female,164.1
female,161.1
female,143.9
female,160.1
female,173.6
female,160.1
female,155.1
female,153.7
female,148.1
female,162.6
female,161.5
female,160.9
female,155.9
female,161.5
female,168.5
female,155.5
female,153.2
female,159.4
female,174.9
female,170.8
female,147.6
female,158.2
female,152.4
female,164.9
female,162.3
female,169.1
female,159.7
female,166.7
female,163.3
female,159.7
female,152.0
female,176.9
female,168.3
female,155.1
female,161.6
female,157.6
female,156.5
female,155.0
female,165.6
female,162.8
female,150.0
female,170.2
female,173.5
female,151.0
female,153.8
female,158.4
female,155.3
female,157.4
female,159.1
female,167.4
female,162.2
female,159.7
female,162.1
female,159.1
female,149.3
female,146.4
female,163.1
female,178.8
female,146.2
female,155.0
female,161.8
female,157.2
female,155.8
female,151.1
female,170.9
female,154.9
female,162.3
female,170.4
female,169.9
female,149.4
female,159.3
female,152.8
female,171.8
female,161.6
female,161.6
female,164.9
female,160.2
female,171.8
female,153.2
female,162.1
female,159.8
female,156.7
female,155.6
female,172.2
female,157.5
female,158.8
female,155.8
female,155.1
female,166.1
female,158.7
female,164.2
female,180.4
female,153.0
female,155.5
female,152.2
female,160.6
female,168.0
female,165.3
female,162.2
female,152.5
female,157.1
female,151.4
female,151.4
female,151.5
female,158.0
female,158.3
female,164.9
female,152.0
female,157.6
female,151.3
female,154.1
female,159.6
female,147.0
female,144.1
female,166.0
female,161.7
female,163.5
female,155.7
female,159.1
female,165.5
female,163.3
female,160.7
female,157.8
female,160.5
female,157.7
female,162.8
female,174.0
female,154.8
female,167.3
female,150.7
female,172.3
female,148.0
female,176.6
female,164.0
female,160.3
female,158.8
female,170.5
female,154.6
female,160.0
female,166.4
female,161.0
female,163.2
female,153.7
female,164.3
female,153.3
female,145.1
female,158.7
female,149.8
female,163.4
female,152.8
female,165.3
female,166.2
female,165.1
female,152.4
female,159.0
female,170.9
female,150.4
female,163.8
female,153.3
female,164.6
female,168.3
female,153.3
female,161.6
female,159.0
female,165.8
female,177.7
female,164.1
female,170.7
female,158.1
female,161.6
female,159.0
female,159.2
female,149.5
female,159.1
female,156.4
female,157.1
female,160.4
female,157.0
female,160.6
female,158.5
female,155.4
female,165.6
female,170.2
female,152.3
female,161.6
female,160.5
female,160.2
female,158.2
female,153.4
female,163.9
female,156.2
female,154.6
female,157.9
female,164.0
female,167.4
female,153.5
female,163.8
female,158.3
female,150.6
female,171.6
female,164.9
female,165.5
female,166.1
female,168.8
female,149.5
female,164.2
female,149.2
female,156.0
female,159.2
female,179.8
female,156.5
female,153.6
female,170.1
female,167.4
female,161.0
female,154.8
female,152.5
female,159.4
female,159.1
female,148.8
female,153.1
female,162.1
female,147.3
female,164.8
female,154.5
female,146.7
female,162.2
female,155.2
female,151.5
female,152.0
female,157.8
female,154.5
female,153.8
female,154.8
female,167.6
female,156.8
female,173.8
female,155.7
female,159.6
female,154.1
female,154.9
female,162.5
female,158.3
female,152.0
female,156.9
female,159.5
female,170.6
female,158.2
female,153.3
female,157.6
female,150.6
female,144.8
female,166.8
female,158.2
female,162.1
female,155.8
female,158.1
female,153.2
female,168.7
female,161.8
female,159.2
female,170.2
female,162.7
female,156.4
female,173.6
female,158.6
female,163.3
female,152.9
female,158.0
female,173.5
female,163.4
female,148.6
female,144.5
female,154.2
female,165.0
female,151.2
female,161.4
female,155.7
female,155.6
female,159.2
female,172.5
female,171.9
female,169.7
female,162.5
female,156.3
female,160.2
female,164.6
female,154.4
female,163.3
female,159.8
female,156.8
female,167.3
female,161.2
female,152.9
female,149.4
female,170.1
female,162.1
female,164.3
female,155.0
female,161.2
female,166.9
female,168.8
female,165.7
female,164.4
female,161.8
female,169.5
female,165.3
female,154.1
female,161.8
female,153.7
female,158.3
female,148.4
female,156.1
female,173.7
female,152.5
female,165.6
female,157.5
female,156.9
female,147.2
female,148.1
female,150.5
female,159.2
female,165.9
female,154.9
female,153.8
female,156.4
female,155.0
female,153.5
female,165.5
female,159.5
female,159.4
female,159.4
female,160.9
female,149.8
female,163.3
female,152.5
female,149.7
female,159.7
female,154.3
female,165.2
female,158.2
female,155.9
female,154.4
female,157.7
female,153.3
female,158.9
female,162.0
female,158.9
female,163.9
female,157.0
female,155.8
female,155.0
female,168.0
female,148.7
female,158.2
female,153.3
female,158.5
female,153.5
female,170.9
female,167.4
female,162.8
female,147.0
female,156.5
female,152.3
female,155.5
female,170.6
female,182.4
female,151.1
female,162.0
female,162.9
female,162.1
female,166.8
female,152.9
female,156.9
female,152.2
female,162.2
female,151.7
female,145.7
female,153.2
female,167.9
female,170.6
female,171.3
female,149.9
female,147.1
female,173.0
female,160.5
female,161.2
female,164.9
female,155.0
female,165.3
female,156.9
female,150.5
female,156.7
female,167.5
female,160.6
female,152.5
female,163.7
female,163.7
female,163.4
female,161.9
female,168.8
female,159.2
female,164.6
female,171.0
female,163.3
female,161.2
female,168.5
female,152.1
female,158.9
female,152.4
female,166.3
female,157.9
female,160.8
female,152.0
female,158.5
female,167.4
female,158.2
female,167.1
female,171.3
female,157.3
female,154.6
female,161.3
female,162.6
female,166.0
female,156.7
female,169.8
female,156.3
female,146.7
female,156.5
female,160.1
female,146.7
female,170.8
female,160.4
female,152.5
female,160.8
female,177.8
female,167.0
female,153.9
female,148.5
female,162.5
female,160.9
female,156.9
female,153.9
female,157.9
female,167.1
female,157.4
female,169.7
female,155.6
female,155.4
female,156.9
female,158.6
female,166.4
female,157.4
female,156.9
female,160.8
female,156.6
female,154.8
female,157.9
female,161.0
female,161.5
female,168.3
female,168.4
female,172.8
female,162.6
female,160.3
female,163.8
female,164.1
female,154.0
female,158.4
female,163.2
female,166.0
female,163.8
female,171.4
female,169.3
female,159.2
female,156.2
female,158.2
female,152.3
female,166.2
female,142.3
female,163.1
female,154.5
female,163.1
female,155.6
female,161.9
female,166.4
female,162.3
female,152.3
female,159.1
female,172.3
female,166.7
female,170.0
female,156.5
female,166.9
female,157.9
female,159.1
female,165.1
female,150.1
female,163.4
female,155.1
female,150.8
female,167.2
female,172.6
female,154.8
female,166.4
female,158.6
female,155.0
female,171.4
female,159.7
female,165.2
female,161.8
female,164.5
female,162.9
female,156.0
female,155.3
female,159.8
female,157.9
female,166.3
female,158.0
female,151.9
female,159.7
female,158.4
female,168.1
female,149.2
female,149.5
female,168.4
female,155.7
female,161.4
female,171.4
female,163.6
female,156.5
female,151.6
female,158.8
female,151.4
female,155.0
female,158.8
female,164.7
female,157.6
female,159.5
female,155.3
female,154.8
female,151.1
female,168.7
female,156.7
female,153.2
female,156.7
female,158.5
female,168.3
female,169.1
female,157.0
female,153.4
female,148.3
female,154.7
female,156.6
female,164.6
female,155.7
female,159.4
female,151.6
female,159.0
female,156.4
female,153.8
female,158.4
female,171.1
female,157.0
female,163.5
female,157.9
female,161.9
female,154.4
female,161.7
female,152.9
female,170.1
female,150.3
female,158.8
female,165.1
female,161.4
female,162.6
female,157.4
female,161.6
female,159.6
female,163.9
female,170.3
female,171.4
female,165.7
female,162.2
female,174.1
female,166.0
female,164.5
female,157.0
female,160.6
female,167.7
female,169.0
female,145.9
female,161.4
female,157.1
female,165.6
female,160.2
female,155.5
female,165.6
female,163.8
female,165.5
female,165.0
female,156.3
female,160.1
female,163.8
female,164.0
female,161.8
female,150.9
female,152.4
female,151.6
female,161.8
female,143.9
female,158.1
female,155.0
female,164.9
female,155.5
female,162.1
female,160.2
female,139.0
female,168.0
female,169.0
female,162.0
female,161.6
female,154.5
female,154.9
female,162.2
female,160.7
female,173.6
female,175.7
female,162.3
female,146.3
female,154.5
female,144.2
female,160.8
female,149.9
female,156.0
female,177.2
female,150.7
female,165.3
female,158.5
female,149.7
female,155.7
female,160.3
female,146.5
female,155.3
female,157.3
female,170.5
female,156.6
female,160.6
female,140.5
female,166.8
female,162.3
female,153.0
female,162.5
female,160.2
female,163.2
female,159.1
female,155.5
female,151.1
female,159.5
female,158.6
female,154.6
female,166.8
female,156.9
female,160.2
female,158.7
female,147.5
female,163.0
female,150.3
female,143.1
female,160.8
female,163.1
female,152.8
female,142.6
female,157.5
female,151.4
female,171.8
female,164.2
female,161.3
female,167.6
female,155.7
female,166.0
female,152.6
female,166.3
female,158.9
female,153.5
female,157.7
female,164.3
female,151.7
female,157.1
female,149.5
female,155.0
female,158.1
female,161.1
female,174.9
female,157.5
female,171.5
female,154.9
female,157.2
female,160.4
female,156.5
female,151.0
female,168.0
female,155.5
female,156.1
female,155.4
female,154.5
female,153.7
female,152.3
female,158.1
female,168.3
female,152.8
female,160.4
female,161.1
female,151.4
female,141.7
female,158.1
female,145.8
female,159.7
female,155.7
female,168.7
female,153.3
female,163.5
female,159.4
female,153.8
female,168.7
female,171.0
female,139.7
female,166.4
female,162.6
female,152.7
female,159.6
female,164.9
female,167.6
female,161.9
female,152.4
female,157.2
female,157.0
female,160.8
female,150.6
female,154.2
female,165.3
female,160.0
female,160.5
female,166.4
female,154.4
female,160.8
female,151.5
female,180.0
female,149.2
female,162.4
female,163.6
female,153.3
female,151.5
female,157.2
female,168.0
female,162.0
female,172.5
female,168.3
female,145.9
female,161.2
female,163.1
female,155.9
female,160.5
female,155.3
female,174.6
female,153.9
female,161.5
female,164.1
female,167.9
female,154.2
female,161.8
female,149.2
female,158.6
female,150.0
female,164.8
female,162.6
female,148.4
female,161.5
female,170.7
female,166.8
female,168.9
female,144.9
female,159.8
female,151.6
female,160.8
female,160.0
female,152.2
female,176.4
female,158.2
female,159.4
female,177.5
female,170.0
female,157.8
female,153.5
female,159.3
female,164.1
female,150.7
female,149.1
female,163.0
female,158.8
female,155.2
female,154.1
female,156.3
female,149.0
female,156.7
female,154.4
female,160.3
female,147.3
female,155.7
female,165.9
female,155.0
female,163.2
female,159.9
female,165.8
female,161.5
female,160.3
female,163.5
female,158.4
female,182.4
female,157.0
female,164.2
female,161.7
female,158.3
female,158.0
female,161.4
female,157.8
female,156.0
female,150.6
female,157.8
female,164.9
female,165.3
female,154.4
female,172.3
female,159.7
female,162.3
female,155.3
female,158.4
female,155.4
female,172.4
female,164.2
female,170.9
female,159.0
female,157.7
female,165.7
female,158.0
female,162.0
female,159.7
female,154.7
female,155.7
female,165.2
female,152.2
female,154.1
female,163.4
female,161.7
female,152.9
female,149.9
female,169.6
female,163.4
female,168.7
female,151.9
female,158.5
female,163.5
female,161.5
female,157.3
female,153.8
female,146.0
female,177.2
female,151.1
female,160.9
female,165.5
female,167.3
female,150.6
female,165.2
female,169.5
female,158.8
female,148.5
female,159.6
female,151.8
female,160.4
female,170.6
female,149.6
female,163.0
female,147.9
female,155.4
female,141.5
female,164.1
female,150.4
female,153.8
female,163.7
female,152.8
female,171.0
female,162.7
female,153.2
female,160.2
female,153.4
female,157.2
female,158.0
female,163.9
female,163.1
female,165.3
female,161.1
female,154.2
female,153.3
female,153.5
female,163.8
female,152.0
female,167.4
female,156.6
female,168.9
female,148.8
female,162.4
female,149.3
female,154.0
female,156.7
female,164.9
female,156.5
female,149.5
female,156.2
female,158.3
female,167.2
female,174.1
female,146.1
female,152.7
female,162.7
female,148.3
female,164.7
female,168.4
female,157.5
female,161.1
female,153.5
female,157.4
female,173.2
female,154.5
female,153.8
female,161.1
female,158.2
female,167.3
female,155.6
female,159.5
female,157.9
female,152.8
female,156.6
female,162.4
female,161.0
female,152.7
female,164.4
female,168.7
female,164.4
female,154.9
female,154.7
female,156.8
female,162.6
female,161.4
female,151.5
female,161.4
female,153.1
female,159.5
female,172.6
female,158.5
female,150.8
female,167.6
female,169.4
female,156.3
female,166.6
female,163.4
female,157.3
female,171.0
female,157.1
female,154.9
female,162.5
female,160.3
female,169.0
female,166.7
female,155.4
female,178.9
female,150.8
female,160.6
female,169.8
female,156.0
female,161.3
female,156.8
female,159.1
female,155.8
female,160.6
female,155.1
female,164.8
female,151.1
female,154.2
female,164.4
female,152.3
female,164.6
female,167.0
female,178.0
female,160.3
female,149.1
female,152.5
female,145.1
female,156.8
female,161.0
female,155.6
female,164.6
female,145.9
female,175.0
female,164.6
female,154.1
female,159.2
female,151.2
female,169.6
female,152.4
female,167.8
female,155.5
female,159.1
female,164.8
female,164.6
female,171.9
female,162.1
female,153.7
female,162.0
female,169.8
female,156.9
female,149.1
female,167.8
female,159.6
female,173.9
female,172.0
female,167.9
female,158.9
female,181.1
female,162.0
female,156.5
female,162.6
